a_email	a_f_name	a_l_name	a_street_addr	a_city	a_state	a_postal_code	a_phone	a_house_size	app_date	IsApproved	IsRejected	approved_date	rejected_date
hmartabano@fasehatice.com	Helaine	Martabano	7051 13-street	Arlington	LA	79787	4691068097	3	2024-04-08	1	0	2025-03-31	
hmartabano@fasehatice.com	Helaine	Martabano	7051 13-street	Arlington	LA	79787	4691068097	3	2025-03-27	0	0		
hvocelka@yearin.com	Hermila	Vocelka	9055 18-street	San Diego	CA	54330	3781826175	4	2023-10-03	0	1		2023-12-07
hvocelka@yearin.com	Hermila	Vocelka	9055 18-street	San Diego	CA	54330	3781826175	4	2024-05-27	1	0	2024-07-05	
hvocelka@yearin.com	Hermila	Vocelka	9055 18-street	San Diego	CA	54330	3781826175	4	2024-07-03	0	1		2025-01-09
hvocelka@yearin.com	Hermila	Vocelka	9055 18-street	San Diego	CA	54330	3781826175	4	2025-02-17	1	0	2025-02-20	
imcnease@j-texon.com	Iluminada	Mcnease	3349 2-street	Reno	VA	59919	4708877275	9	2024-03-12	1	0	2024-07-26	
imcnease@j-texon.com	Iluminada	Mcnease	3349 2-street	Reno	VA	59919	4708877275	9	2024-05-13	1	0	2025-02-02	
imcnease@j-texon.com	Iluminada	Mcnease	3349 2-street	Reno	VA	59919	4708877275	9	2024-05-31	0	1		2024-12-26
imcnease@j-texon.com	Iluminada	Mcnease	3349 2-street	Reno	VA	59919	4708877275	9	2024-09-26	1	0	2025-02-09	
imcnease@j-texon.com	Iluminada	Mcnease	3349 2-street	Reno	VA	59919	4708877275	9	2024-10-15	0	0		
imcnease@j-texon.com	Iluminada	Mcnease	3349 2-street	Reno	VA	59919	4708877275	9	2024-10-23	1	0	2025-03-03	
imcnease@j-texon.com	Iluminada	Mcnease	3349 2-street	Reno	VA	59919	4708877275	9	2025-01-29	0	0		
imcnease@j-texon.com	Iluminada	Mcnease	3349 2-street	Reno	VA	59919	4708877275	9	2025-03-12	0	0		
jcallaro@blackzim.com	Jesusa	Callaro	4916 20-street	San Diego	CA	90497	0754134790	5	2023-11-28	1	0	2024-10-04	
jcallaro@blackzim.com	Jesusa	Callaro	4916 20-street	San Diego	CA	90497	0754134790	5	2025-02-20	0	0		
jkitty@nam-zim.com	Janey	Kitty	5411 5-street	Chicago	IL	15967	1448589066	2	2024-03-28	1	0	2024-06-10	
jkitty@nam-zim.com	Janey	Kitty	5411 5-street	Chicago	IL	15967	1448589066	2	2024-05-07	0	1		2025-02-19
jkitty@nam-zim.com	Janey	Kitty	5411 5-street	Chicago	IL	15967	1448589066	2	2024-10-25	1	0	2024-11-06	
jkitty@nam-zim.com	Janey	Kitty	5411 5-street	Chicago	IL	15967	1448589066	2	2025-02-13	0	0		
jkusko@bioplex.com	Jovita	Kusko	9561 11-street	Oakland	MN	36823	7813659453	5	2023-11-07	0	1		2024-12-17
jkusko@bioplex.com	Jovita	Kusko	9561 11-street	Oakland	MN	36823	7813659453	5	2024-02-14	1	0	2024-03-27	
jkusko@bioplex.com	Jovita	Kusko	9561 11-street	Oakland	MN	36823	7813659453	5	2024-04-26	0	1		2024-11-02
jkusko@bioplex.com	Jovita	Kusko	9561 11-street	Oakland	MN	36823	7813659453	5	2024-08-13	1	0	2024-10-29	
jkusko@bioplex.com	Jovita	Kusko	9561 11-street	Oakland	MN	36823	7813659453	5	2024-11-28	0	0		
jleinenbach@singletechno.com	Judy	Leinenbach	4103 9-street	Long Beach	MO	89455	3150405092	4	2024-01-05	0	1		2024-03-27
jleinenbach@singletechno.com	Judy	Leinenbach	4103 9-street	Long Beach	MO	89455	3150405092	4	2024-07-18	1	0	2024-10-08	
jleinenbach@singletechno.com	Judy	Leinenbach	4103 9-street	Long Beach	MO	89455	3150405092	4	2024-09-12	1	0	2025-03-24	
jleinenbach@singletechno.com	Judy	Leinenbach	4103 9-street	Long Beach	MO	89455	3150405092	4	2024-12-09	0	0		
jmoyd@bioholding.com	Jennie	Moyd	1805 15-street	Houston	TX	76328	4780905895	4	2024-07-01	1	0	2024-08-28	
jmoyd@bioholding.com	Jennie	Moyd	1805 15-street	Houston	TX	76328	4780905895	4	2024-08-05	0	1		2024-11-16
jmoyd@bioholding.com	Jennie	Moyd	1805 15-street	Houston	TX	76328	4780905895	4	2024-08-08	0	0		
jmoyd@bioholding.com	Jennie	Moyd	1805 15-street	Houston	TX	76328	4780905895	4	2024-12-12	0	0		
jmoyd@bioholding.com	Jennie	Moyd	1805 15-street	Houston	TX	76328	4780905895	4	2025-01-28	0	0		
jmoyd@bioholding.com	Jennie	Moyd	1805 15-street	Houston	TX	76328	4780905895	4	2025-02-25	0	0		
jperez@groovestreet.com	Junita	Perez	5437 3-street	Irving	AZ	89091	1187497771	4	2024-08-19	0	0		
jperez@groovestreet.com	Junita	Perez	5437 3-street	Irving	AZ	89091	1187497771	4	2024-09-19	0	1		2024-11-22
jperez@groovestreet.com	Junita	Perez	5437 3-street	Irving	AZ	89091	1187497771	4	2024-11-19	1	0	2025-02-04	
jperez@groovestreet.com	Junita	Perez	5437 3-street	Irving	AZ	89091	1187497771	4	2024-12-02	1	0	2025-01-06	
jtoyama@hottechi.com	Jacqueline	Toyama	9345 14-street	New Orleans	CA	40609	1308155511	5	2023-11-08	1	0	2024-07-16	
jtoyama@hottechi.com	Jacqueline	Toyama	9345 14-street	New Orleans	CA	40609	1308155511	5	2024-02-26	1	0	2024-06-09	
jtoyama@hottechi.com	Jacqueline	Toyama	9345 14-street	New Orleans	CA	40609	1308155511	5	2024-05-08	0	0		
jtoyama@hottechi.com	Jacqueline	Toyama	9345 14-street	New Orleans	CA	40609	1308155511	5	2024-12-31	1	0	2025-01-16	
jtoyama@hottechi.com	Jacqueline	Toyama	9345 14-street	New Orleans	CA	40609	1308155511	5	2025-03-06	0	0		
jyglesias@betasoloin.com	Jesusa	Yglesias	2251 5-street	Boise City	VA	82523	4338089669	4	2023-11-24	1	0	2024-01-06	
jyglesias@betasoloin.com	Jesusa	Yglesias	2251 5-street	Boise City	VA	82523	4338089669	4	2024-02-27	1	0	2024-03-04	
jyglesias@betasoloin.com	Jesusa	Yglesias	2251 5-street	Boise City	VA	82523	4338089669	4	2024-05-20	1	0	2024-06-07	
jyglesias@betasoloin.com	Jesusa	Yglesias	2251 5-street	Boise City	VA	82523	4338089669	4	2024-07-12	0	0		
jyglesias@betasoloin.com	Jesusa	Yglesias	2251 5-street	Boise City	VA	82523	4338089669	4	2024-08-21	0	0		
jyglesias@finjob.com	Joseph	Yglesias	5866 13-street	Reno	VA	67453	4143321357	4	2024-01-16	1	0	2024-01-20	
jyglesias@finjob.com	Joseph	Yglesias	5866 13-street	Reno	VA	67453	4143321357	4	2024-01-29	0	1		2024-11-24
jyglesias@finjob.com	Joseph	Yglesias	5866 13-street	Reno	VA	67453	4143321357	4	2025-01-10	0	0		
jyglesias@xx-zobam.com	Jaclyn	Yglesias	237 5-street	St. Louis	CA	43201	7577634102	4	2023-10-04	0	1		2024-09-27
jyglesias@xx-zobam.com	Jaclyn	Yglesias	237 5-street	St. Louis	CA	43201	7577634102	4	2024-04-22	1	0	2024-06-24	
jyglesias@xx-zobam.com	Jaclyn	Yglesias	237 5-street	St. Louis	CA	43201	7577634102	4	2024-07-02	1	0	2024-08-03	
jyglesias@xx-zobam.com	Jaclyn	Yglesias	237 5-street	St. Louis	CA	43201	7577634102	4	2024-07-08	1	0	2024-10-28	
jyglesias@xx-zobam.com	Jaclyn	Yglesias	237 5-street	St. Louis	CA	43201	7577634102	4	2024-10-14	1	0	2025-03-17	
jyglesias@xx-zobam.com	Jaclyn	Yglesias	237 5-street	St. Louis	CA	43201	7577634102	4	2024-12-11	0	0		
jyglesias@xx-zobam.com	Jaclyn	Yglesias	237 5-street	St. Louis	CA	43201	7577634102	4	2024-12-24	0	0		
jyglesias@xx-zobam.com	Jaclyn	Yglesias	237 5-street	St. Louis	CA	43201	7577634102	4	2025-03-06	0	0		
kagramonte@plexzap.com	Kayleigh	Agramonte	5226 6-street	Sacramento	CA	63323	0561527519	3	2024-04-12	1	0	2024-10-20	
kagramonte@plexzap.com	Kayleigh	Agramonte	5226 6-street	Sacramento	CA	63323	0561527519	3	2024-12-23	0	1		2025-03-28
kagramonte@plexzap.com	Kayleigh	Agramonte	5226 6-street	Sacramento	CA	63323	0561527519	3	2024-12-26	0	0		
kagramonte@plexzap.com	Kayleigh	Agramonte	5226 6-street	Sacramento	CA	63323	0561527519	3	2025-03-25	0	0		
kblackwood@kan-code.com	Karl	Blackwood	5277 10-street	Boston	TN	55735	6783370062	4	2023-10-20	1	0	2024-02-26	
kblackwood@kan-code.com	Karl	Blackwood	5277 10-street	Boston	TN	55735	6783370062	4	2024-09-18	1	0	2025-01-03	
kblackwood@kan-code.com	Karl	Blackwood	5277 10-street	Boston	TN	55735	6783370062	4	2024-11-26	0	1		2024-12-30
kblackwood@kan-code.com	Karl	Blackwood	5277 10-street	Boston	TN	55735	6783370062	4	2025-01-20	0	0		
kcaiafa@ganjaflex.com	Kate	Caiafa	5674 20-street	Santa Ana	MO	44676	0838982647	4	2023-11-20	0	1		2024-02-06
kcaiafa@ganjaflex.com	Kate	Caiafa	5674 20-street	Santa Ana	MO	44676	0838982647	4	2023-12-18	1	0	2023-12-19	
kcaiafa@ganjaflex.com	Kate	Caiafa	5674 20-street	Santa Ana	MO	44676	0838982647	4	2024-01-23	1	0	2025-03-09	
kcaiafa@ganjaflex.com	Kate	Caiafa	5674 20-street	Santa Ana	MO	44676	0838982647	4	2024-04-10	1	0	2024-09-07	
kcaiafa@ganjaflex.com	Kate	Caiafa	5674 20-street	Santa Ana	MO	44676	0838982647	4	2024-05-07	0	0		
kcaiafa@ganjaflex.com	Kate	Caiafa	5674 20-street	Santa Ana	MO	44676	0838982647	4	2025-02-14	0	0		
kcaiafa@ganjaflex.com	Kate	Caiafa	5674 20-street	Santa Ana	MO	44676	0838982647	4	2025-03-17	0	0		
kcaiafa@ganjaflex.com	Kate	Caiafa	5674 20-street	Santa Ana	MO	44676	0838982647	4	2025-03-25	0	0		
kdemesa@scottech.com	Kate	Demesa	8860 10-street	Omaha	NC	35873	0550384202	4	2023-11-22	1	0	2023-12-19	
kdemesa@scottech.com	Kate	Demesa	8860 10-street	Omaha	NC	35873	0550384202	4	2023-12-07	1	0	2023-12-27	
kdemesa@scottech.com	Kate	Demesa	8860 10-street	Omaha	NC	35873	0550384202	4	2024-06-04	0	1		2025-03-18
kdemesa@scottech.com	Kate	Demesa	8860 10-street	Omaha	NC	35873	0550384202	4	2025-01-03	0	0		
kdemesa@scottech.com	Kate	Demesa	8860 10-street	Omaha	NC	35873	0550384202	4	2025-02-28	0	0		
kstockham@zoomit.com	Kimberlie	Stockham	8137 11-street	Oakland	MN	55300	3101242112	3	2023-11-23	1	0	2023-12-06	
kstockham@zoomit.com	Kimberlie	Stockham	8137 11-street	Oakland	MN	55300	3101242112	3	2024-02-14	1	0	2024-06-22	
kstockham@zoomit.com	Kimberlie	Stockham	8137 11-street	Oakland	MN	55300	3101242112	3	2024-07-04	0	1		2024-08-29
kstockham@zoomit.com	Kimberlie	Stockham	8137 11-street	Oakland	MN	55300	3101242112	3	2024-07-16	1	0	2024-08-09	
kstockham@zoomit.com	Kimberlie	Stockham	8137 11-street	Oakland	MN	55300	3101242112	3	2024-11-19	0	0		
kstockham@zoomit.com	Kimberlie	Stockham	8137 11-street	Oakland	MN	55300	3101242112	3	2024-12-18	1	0	2025-02-23	
kstockham@zoomit.com	Kimberlie	Stockham	8137 11-street	Oakland	MN	55300	3101242112	3	2025-01-27	0	0		
lbatman@newex.com	Leatha	Batman	1980 6-street	Reno	VA	94963	3698396406	1	2023-10-17	0	1		2023-11-07
lbatman@newex.com	Leatha	Batman	1980 6-street	Reno	VA	94963	3698396406	1	2024-06-10	1	0	2025-01-16	
lbatman@newex.com	Leatha	Batman	1980 6-street	Reno	VA	94963	3698396406	1	2024-06-26	0	0		
lbatman@newex.com	Leatha	Batman	1980 6-street	Reno	VA	94963	3698396406	1	2024-06-28	0	1		2025-03-09
lbatman@newex.com	Leatha	Batman	1980 6-street	Reno	VA	94963	3698396406	1	2024-08-12	1	0	2025-01-06	
lbatman@newex.com	Leatha	Batman	1980 6-street	Reno	VA	94963	3698396406	1	2024-08-20	1	0	2025-01-21	
lbiddy@toughzap.com	Lucina	Biddy	2824 3-street	Tampa	HI	97032	0189723374	3	2023-12-04	1	0	2024-02-05	
lbiddy@toughzap.com	Lucina	Biddy	2824 3-street	Tampa	HI	97032	0189723374	3	2025-01-09	0	0		
lbiddy@toughzap.com	Lucina	Biddy	2824 3-street	Tampa	HI	97032	0189723374	3	2025-03-13	0	0		
lbrachle@plexzap.com	Lindsey	Brachle	2795 3-street	Louisville/Jefferson County	OR	40528	8934885606	3	2023-10-20	1	0	2023-11-06	
lfrankel@betatech.com	Lynelle	Frankel	6416 15-street	New York	NY	49667	1347199209	4	2023-10-31	1	0	2024-04-06	
lfrankel@betatech.com	Lynelle	Frankel	6416 15-street	New York	NY	49667	1347199209	4	2023-12-22	1	0	2024-12-09	
lfrankel@betatech.com	Lynelle	Frankel	6416 15-street	New York	NY	49667	1347199209	4	2023-12-27	1	0	2024-04-26	
lfrankel@betatech.com	Lynelle	Frankel	6416 15-street	New York	NY	49667	1347199209	4	2024-06-12	0	0		
lfrankel@betatech.com	Lynelle	Frankel	6416 15-street	New York	NY	49667	1347199209	4	2024-09-23	1	0	2024-10-27	
lfrankel@betatech.com	Lynelle	Frankel	6416 15-street	New York	NY	49667	1347199209	4	2024-10-24	0	1		2024-12-09
lfrankel@betatech.com	Lynelle	Frankel	6416 15-street	New York	NY	49667	1347199209	4	2024-12-30	0	0		
lfrankel@betatech.com	Lynelle	Frankel	6416 15-street	New York	NY	49667	1347199209	4	2025-03-07	0	0		
lgillaspie@zencorporation.com	Lavonna	Gillaspie	6374 8-street	Arlington	LA	14248	7169318809	4	2023-11-09	1	0	2023-11-22	
lgillaspie@zencorporation.com	Lavonna	Gillaspie	6374 8-street	Arlington	LA	14248	7169318809	4	2023-12-05	1	0	2024-10-13	
lgillaspie@zencorporation.com	Lavonna	Gillaspie	6374 8-street	Arlington	LA	14248	7169318809	4	2024-01-12	1	0	2024-08-18	
lgillaspie@zencorporation.com	Lavonna	Gillaspie	6374 8-street	Arlington	LA	14248	7169318809	4	2024-06-13	1	0	2024-10-20	
lgillaspie@zencorporation.com	Lavonna	Gillaspie	6374 8-street	Arlington	LA	14248	7169318809	4	2024-10-21	0	0		
lgillaspie@zencorporation.com	Lavonna	Gillaspie	6374 8-street	Arlington	LA	14248	7169318809	4	2025-02-05	0	0		
lhamilton@donware.com	Lauran	Hamilton	7069 14-street	Detroit	MI	51961	0734242672	4	2024-03-20	1	0	2024-10-14	
lhamilton@donware.com	Lauran	Hamilton	7069 14-street	Detroit	MI	51961	0734242672	4	2024-05-21	0	1		2025-03-30
lhamilton@donware.com	Lauran	Hamilton	7069 14-street	Detroit	MI	51961	0734242672	4	2024-05-22	1	0	2024-07-15	
lhamilton@donware.com	Lauran	Hamilton	7069 14-street	Detroit	MI	51961	0734242672	4	2024-06-18	1	0	2024-07-30	
lhamilton@donware.com	Lauran	Hamilton	7069 14-street	Detroit	MI	51961	0734242672	4	2024-11-01	1	0	2025-02-25	
lhamilton@donware.com	Lauran	Hamilton	7069 14-street	Detroit	MI	51961	0734242672	4	2024-11-07	0	0		
lhamilton@donware.com	Lauran	Hamilton	7069 14-street	Detroit	MI	51961	0734242672	4	2024-11-13	0	0		
lhamilton@donware.com	Lauran	Hamilton	7069 14-street	Detroit	MI	51961	0734242672	4	2025-02-13	0	0		
lhamilton@donware.com	Lauran	Hamilton	7069 14-street	Detroit	MI	51961	0734242672	4	2025-02-25	0	0		
lhamilton@donware.com	Lauran	Hamilton	7069 14-street	Detroit	MI	51961	0734242672	4	2025-03-31	0	0		
lisaacs@scottech.com	Laurel	Isaacs	4393 7-street	Chula Vista	IN	39859	8371931174	4	2023-10-10	1	0	2023-10-14	
lisaacs@scottech.com	Laurel	Isaacs	4393 7-street	Chula Vista	IN	39859	8371931174	4	2023-12-04	1	0	2024-02-01	
lisaacs@scottech.com	Laurel	Isaacs	4393 7-street	Chula Vista	IN	39859	8371931174	4	2024-01-08	1	0	2024-06-13	
lisaacs@scottech.com	Laurel	Isaacs	4393 7-street	Chula Vista	IN	39859	8371931174	4	2024-03-22	1	0	2025-02-15	
lisaacs@scottech.com	Laurel	Isaacs	4393 7-street	Chula Vista	IN	39859	8371931174	4	2024-05-03	1	0	2025-02-20	
lisaacs@scottech.com	Laurel	Isaacs	4393 7-street	Chula Vista	IN	39859	8371931174	4	2024-07-01	1	0	2025-01-19	
lisaacs@scottech.com	Laurel	Isaacs	4393 7-street	Chula Vista	IN	39859	8371931174	4	2024-07-18	1	0	2024-07-18	
lisaacs@scottech.com	Laurel	Isaacs	4393 7-street	Chula Vista	IN	39859	8371931174	4	2024-09-30	1	0	2024-12-10	
lisaacs@scottech.com	Laurel	Isaacs	4393 7-street	Chula Vista	IN	39859	8371931174	4	2024-10-29	1	0	2025-02-05	
lisaacs@scottech.com	Laurel	Isaacs	4393 7-street	Chula Vista	IN	39859	8371931174	4	2024-11-26	0	1		2024-12-26
lmallett@sonron.com	Lonna	Mallett	2123 8-street	Atlanta	CO	64922	6353751110	2	2023-10-19	0	1		2025-01-14
lmallett@sonron.com	Lonna	Mallett	2123 8-street	Atlanta	CO	64922	6353751110	2	2024-01-15	1	0	2024-06-05	
lmallett@sonron.com	Lonna	Mallett	2123 8-street	Atlanta	CO	64922	6353751110	2	2024-01-17	0	1		2024-10-06
lmallett@sonron.com	Lonna	Mallett	2123 8-street	Atlanta	CO	64922	6353751110	2	2024-05-10	0	1		2024-12-18
lmallett@sonron.com	Lonna	Mallett	2123 8-street	Atlanta	CO	64922	6353751110	2	2024-05-14	1	0	2025-02-11	
lmallett@sonron.com	Lonna	Mallett	2123 8-street	Atlanta	CO	64922	6353751110	2	2024-06-19	0	1		2024-07-10
lmonarrez@doncon.com	Lettie	Monarrez	1094 6-street	Oakland	MN	46644	8456658067	2	2023-12-01	1	0	2024-03-07	
lmonarrez@doncon.com	Lettie	Monarrez	1094 6-street	Oakland	MN	46644	8456658067	2	2024-02-07	1	0	2024-05-17	
lmonarrez@doncon.com	Lettie	Monarrez	1094 6-street	Oakland	MN	46644	8456658067	2	2024-05-07	1	0	2024-08-24	
lmonarrez@doncon.com	Lettie	Monarrez	1094 6-street	Oakland	MN	46644	8456658067	2	2024-10-08	0	0		
lpinilla@condax.com	Loren	Pinilla	6784 19-street	Chesapeake	AZ	51116	3409434682	3	2023-11-03	1	0	2024-01-23	
lpinilla@condax.com	Loren	Pinilla	6784 19-street	Chesapeake	AZ	51116	3409434682	3	2024-02-16	0	1		2025-01-11
lpinilla@condax.com	Loren	Pinilla	6784 19-street	Chesapeake	AZ	51116	3409434682	3	2024-04-11	1	0	2025-03-02	
lpinilla@condax.com	Loren	Pinilla	6784 19-street	Chesapeake	AZ	51116	3409434682	3	2024-10-10	0	0		
lpinilla@condax.com	Loren	Pinilla	6784 19-street	Chesapeake	AZ	51116	3409434682	3	2024-10-14	0	1		2025-03-03
lshinko@plussunin.com	Lavera	Shinko	4748 21-street	Greensboro	NJ	32233	9628504210	2	2024-08-02	0	1		2024-08-13
lshinko@plussunin.com	Lavera	Shinko	4748 21-street	Greensboro	NJ	32233	9628504210	2	2024-09-10	0	1		2024-11-21
lshinko@plussunin.com	Lavera	Shinko	4748 21-street	Greensboro	NJ	32233	9628504210	2	2024-09-17	0	1		2025-03-25
lthreets@singletechno.com	Leota	Threets	1603 1-street	Chicago	IL	93298	2866969238	4	2024-01-09	1	0	2024-01-31	
lthreets@singletechno.com	Leota	Threets	1603 1-street	Chicago	IL	93298	2866969238	4	2024-02-08	1	0	2024-02-12	
lthreets@singletechno.com	Leota	Threets	1603 1-street	Chicago	IL	93298	2866969238	4	2024-08-20	0	1		2024-11-13
lworlds@hottechi.com	Lemuel	Worlds	2359 17-street	Plano	NV	95319	5105185490	4	2023-10-10	1	0	2023-10-10	
lworlds@hottechi.com	Lemuel	Worlds	2359 17-street	Plano	NV	95319	5105185490	4	2023-11-02	1	0	2023-11-06	
lworlds@hottechi.com	Lemuel	Worlds	2359 17-street	Plano	NV	95319	5105185490	4	2024-03-19	0	1		2025-02-16
lworlds@hottechi.com	Lemuel	Worlds	2359 17-street	Plano	NV	95319	5105185490	4	2024-04-24	1	0	2024-11-30	
lworlds@hottechi.com	Lemuel	Worlds	2359 17-street	Plano	NV	95319	5105185490	4	2024-07-11	1	0	2024-09-03	
lworlds@hottechi.com	Lemuel	Worlds	2359 17-street	Plano	NV	95319	5105185490	4	2024-07-31	1	0	2024-10-28	
lworlds@hottechi.com	Lemuel	Worlds	2359 17-street	Plano	NV	95319	5105185490	4	2025-01-16	0	0		
lwrinkles@streethex.com	Larae	Wrinkles	7667 13-street	Indianapolis	IN	98342	0626820397	4	2024-01-18	1	0	2024-01-29	
lwrinkles@streethex.com	Larae	Wrinkles	7667 13-street	Indianapolis	IN	98342	0626820397	4	2024-04-29	1	0	2024-08-10	
lwrinkles@streethex.com	Larae	Wrinkles	7667 13-street	Indianapolis	IN	98342	0626820397	4	2024-06-27	0	1		2024-09-03
lwrinkles@streethex.com	Larae	Wrinkles	7667 13-street	Indianapolis	IN	98342	0626820397	4	2024-12-09	1	0	2025-03-19	
lwrinkles@streethex.com	Larae	Wrinkles	7667 13-street	Indianapolis	IN	98342	0626820397	4	2025-01-14	0	0		
lwrinkles@streethex.com	Larae	Wrinkles	7667 13-street	Indianapolis	IN	98342	0626820397	4	2025-03-14	0	0		
lwrinkles@streethex.com	Larae	Wrinkles	7667 13-street	Indianapolis	IN	98342	0626820397	4	2025-03-18	0	0		
maquas@cancity.com	Mireya	Aquas	694 21-street	Lincoln	NY	76876	7453646809	8	2024-06-28	1	0	2024-08-22	
maquas@cancity.com	Mireya	Aquas	694 21-street	Lincoln	NY	76876	7453646809	8	2024-09-16	0	0		
maquas@cancity.com	Mireya	Aquas	694 21-street	Lincoln	NY	76876	7453646809	8	2024-10-08	0	0		
maquas@cancity.com	Mireya	Aquas	694 21-street	Lincoln	NY	76876	7453646809	8	2024-11-15	0	1		2025-01-08
maquas@cancity.com	Mireya	Aquas	694 21-street	Lincoln	NY	76876	7453646809	8	2024-12-18	0	0		
maquas@cancity.com	Mireya	Aquas	694 21-street	Lincoln	NY	76876	7453646809	8	2025-02-03	0	0		
marias@zotware.com	Minna	Arias	4175 4-street	Fremont	ID	44485	4317079269	4	2023-12-13	1	0	2024-01-04	
marias@zotware.com	Minna	Arias	4175 4-street	Fremont	ID	44485	4317079269	4	2024-10-01	1	0	2025-01-22	
marias@zotware.com	Minna	Arias	4175 4-street	Fremont	ID	44485	4317079269	4	2024-11-22	1	0	2025-01-12	
marias@zotware.com	Minna	Arias	4175 4-street	Fremont	ID	44485	4317079269	4	2025-03-21	0	0		
mchesterfield@plussunin.com	My	Chesterfield	1325 8-street	Pittsburgh	AK	07950	9401878033	4	2024-01-15	1	0	2024-01-22	
mchesterfield@plussunin.com	My	Chesterfield	1325 8-street	Pittsburgh	AK	07950	9401878033	4	2024-04-29	0	1		2024-07-31
mchesterfield@plussunin.com	My	Chesterfield	1325 8-street	Pittsburgh	AK	07950	9401878033	4	2024-10-04	1	0	2025-01-12	
mchesterfield@plussunin.com	My	Chesterfield	1325 8-street	Pittsburgh	AK	07950	9401878033	4	2025-02-10	0	0		
mclaucherty@zoomit.com	Markus	Claucherty	3548 10-street	Minneapolis	OK	55451	4458979593	4	2024-04-08	0	1		2024-07-27
mclaucherty@zoomit.com	Markus	Claucherty	3548 10-street	Minneapolis	OK	55451	4458979593	4	2024-05-20	1	0	2024-10-30	
mclaucherty@zoomit.com	Markus	Claucherty	3548 10-street	Minneapolis	OK	55451	4458979593	4	2024-05-30	0	0		
mclaucherty@zoomit.com	Markus	Claucherty	3548 10-street	Minneapolis	OK	55451	4458979593	4	2024-08-09	0	1		2024-12-17
mclaucherty@zoomit.com	Markus	Claucherty	3548 10-street	Minneapolis	OK	55451	4458979593	4	2024-08-29	0	0		
mclaucherty@zoomit.com	Markus	Claucherty	3548 10-street	Minneapolis	OK	55451	4458979593	4	2024-12-19	1	0	2025-01-04	
mclaucherty@zoomit.com	Markus	Claucherty	3548 10-street	Minneapolis	OK	55451	4458979593	4	2025-01-08	0	0		
mcloney@xx-holding.com	Merissa	Cloney	6454 18-street	Philadelphia	PA	40459	6629042151	3	2023-10-04	1	0	2024-01-15	
mcloney@xx-holding.com	Merissa	Cloney	6454 18-street	Philadelphia	PA	40459	6629042151	3	2024-05-03	0	0		
mcloney@xx-holding.com	Merissa	Cloney	6454 18-street	Philadelphia	PA	40459	6629042151	3	2024-08-27	0	0		
mcloney@xx-holding.com	Merissa	Cloney	6454 18-street	Philadelphia	PA	40459	6629042151	3	2024-10-11	0	0		
mcloney@xx-holding.com	Merissa	Cloney	6454 18-street	Philadelphia	PA	40459	6629042151	3	2025-02-07	1	0	2025-02-21	
mgillaspie@cancity.com	Maile	Gillaspie	8859 7-street	Glendale	TX	19124	8248595509	3	2023-12-27	1	0	2024-07-30	
mgillaspie@cancity.com	Maile	Gillaspie	8859 7-street	Glendale	TX	19124	8248595509	3	2024-01-22	1	0	2024-05-06	
mgillaspie@cancity.com	Maile	Gillaspie	8859 7-street	Glendale	TX	19124	8248595509	3	2025-02-26	0	0		
mmauson@zathunicon.com	Minna	Mauson	215 18-street	Gilbert	LA	81474	1522846875	2	2023-10-02	1	0	2023-10-31	
mmauson@zathunicon.com	Minna	Mauson	215 18-street	Gilbert	LA	81474	1522846875	2	2023-10-17	0	1		2024-04-01
mmauson@zathunicon.com	Minna	Mauson	215 18-street	Gilbert	LA	81474	1522846875	2	2023-11-23	1	0	2024-06-05	
mmauson@zathunicon.com	Minna	Mauson	215 18-street	Gilbert	LA	81474	1522846875	2	2023-12-13	1	0	2024-04-22	
mmauson@zathunicon.com	Minna	Mauson	215 18-street	Gilbert	LA	81474	1522846875	2	2024-01-30	0	1		2024-07-16
mmauson@zathunicon.com	Minna	Mauson	215 18-street	Gilbert	LA	81474	1522846875	2	2024-06-14	0	1		2024-11-14
mmauson@zathunicon.com	Minna	Mauson	215 18-street	Gilbert	LA	81474	1522846875	2	2024-06-18	0	1		2024-11-29
mmauson@zathunicon.com	Minna	Mauson	215 18-street	Gilbert	LA	81474	1522846875	2	2024-11-04	0	0		
mmauson@zathunicon.com	Minna	Mauson	215 18-street	Gilbert	LA	81474	1522846875	2	2025-02-27	0	0		
mmauson@zathunicon.com	Minna	Mauson	215 18-street	Gilbert	LA	81474	1522846875	2	2025-03-11	0	0		
mpaa@zotware.com	Ma	Paa	2314 8-street	Nashville-Davidson	MD	45259	3784160350	3	2023-11-10	1	0	2024-06-27	
mpaa@zotware.com	Ma	Paa	2314 8-street	Nashville-Davidson	MD	45259	3784160350	3	2023-12-04	1	0	2024-10-09	
mpaa@zotware.com	Ma	Paa	2314 8-street	Nashville-Davidson	MD	45259	3784160350	3	2024-02-09	1	0	2024-05-26	
mpaa@zotware.com	Ma	Paa	2314 8-street	Nashville-Davidson	MD	45259	3784160350	3	2024-02-16	1	0	2024-04-12	
mpaa@zotware.com	Ma	Paa	2314 8-street	Nashville-Davidson	MD	45259	3784160350	3	2024-02-20	1	0	2024-03-23	
mpaa@zotware.com	Ma	Paa	2314 8-street	Nashville-Davidson	MD	45259	3784160350	3	2024-09-03	1	0	2025-01-27	
mpaa@zotware.com	Ma	Paa	2314 8-street	Nashville-Davidson	MD	45259	3784160350	3	2024-11-25	0	1		2025-03-19
